** CONVERTED FROM /home/methlab/Desktop/LEAMA-main/data/99/99_3.edf using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Sat Apr 22 10:59:14 2023
** DATE: Wed May 13 22:58:14 2015
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.09 Nov 17 2015
** CAMERA: Eyelink GL Version 1.2 Sensor=AJ7
** SERIAL NUMBER: CLG-BDB07
** CAMERA_CONFIG: BDB07200.SCD
**

MSG	5433179 RECCFG CR 500 2 1 L
MSG	5433179 ELCLCFG RTABLER
MSG	5433179 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	5433179 THRESHOLDS L 66 195
MSG	5433179 ELCL_WINDOW_SIZES 176 176 224 224
MSG	5433179 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	5433179 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	5433179 ELCL_PROC ELLIPSE  (5)
MSG	5433179 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	5433180 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	CR	FILTER	2
INPUT	5433180	127
MSG	5433180 !MODE RECORD CR 500 2 1 L
5433180	   .	   .	    0.0	...
SSACC L  5433182
SBLINK L 5433182
5440534	   .	   .	    0.0	...
5440536	   .	   .	    0.0	...
5440538	   .	   .	    0.0	...
5440540	   .	   .	    0.0	...
5440542	   .	   .	    0.0	...
5440544	   .	   .	    0.0	...
5440546	   .	   .	    0.0	...
5440548	   .	   .	    0.0	...
5440550	   .	   .	    0.0	...
5440552	   .	   .	    0.0	...
5440554	   .	   .	    0.0	...
5440556	   .	   .	    0.0	...
5440558	   .	   .	    0.0	...
5440560	   .	   .	    0.0	...
5440562	   .	   .	    0.0	...
5440564	   .	   .	    0.0	...
5440566	   .	   .	    0.0	...
5440568	   .	   .	    0.0	...
5440570	   .	   .	    0.0	...
5440572	   .	   .	    0.0	...
5440574	   .	   .	    0.0	...
5440576	   .	   .	    0.0	...
5440578	   .	   .	    0.0	...
5440580	   .	   .	    0.0	...
5440582	   .	   .	    0.0	...
5440584	   .	   .	    0.0	...
5440586	   .	   .	    0.0	...
5440588	   .	   .	    0.0	...
5440590	   .	   .	    0.0	...
5440592	   .	   .	    0.0	...
5440594	   .	   .	    0.0	...
5440596	   .	   .	    0.0	...
5440598	   .	   .	    0.0	...
5440600	   .	   .	    0.0	...
5440602	   .	   .	    0.0	...
5440604	   .	   .	    0.0	...
5440606	   .	   .	    0.0	...
5440608	   .	   .	    0.0	...
5440610	   .	   .	    0.0	...
5440612	   .	   .	    0.0	...
5440614	   .	   .	    0.0	...
5440616	   .	   .	    0.0	...
5440618	   .	   .	    0.0	...
5440620	   .	   .	    0.0	...
5440622	   .	   .	    0.0	...
5440624	   .	   .	    0.0	...
5440626	   .	   .	    0.0	...
5440628	   .	   .	    0.0	...
5440630	   .	   .	    0.0	...
5440632	   .	   .	    0.0	...
5440634	   .	   .	    0.0	...
5440636	   .	   .	    0.0	...
5440638	   .	   .	    0.0	...
5440640	   .	   .	    0.0	...
5440642	   .	   .	    0.0	...
5440644	   .	   .	    0.0	...
5440646	   .	   .	    0.0	...
5440648	   .	   .	    0.0	...
5440650	   .	   .	    0.0	...
5440652	   .	   .	    0.0	...
5440654	   .	   .	    0.0	...
5440656	   .	   .	    0.0	...
5440658	   .	   .	    0.0	...
5440660	   .	   .	    0.0	...
5440662	   .	   .	    0.0	...
5440664	   .	   .	    0.0	...
5440666	   .	   .	    0.0	...
5440668	   .	   .	    0.0	...
5440670	   .	   .	    0.0	...
5440672	   .	   .	    0.0	...
5440674	   .	   .	    0.0	...
5440676	   .	   .	    0.0	...
5440678	   .	   .	    0.0	...
5440680	   .	   .	    0.0	...
5440682	   .	   .	    0.0	...
5440684	   .	   .	    0.0	...
5440686	   .	   .	    0.0	...
5440688	   .	   .	    0.0	...
5440690	   .	   .	    0.0	...
5440692	   .	   .	    0.0	...
5440694	   .	   .	    0.0	...
5440696	   .	   .	    0.0	...
5440698	   .	   .	    0.0	...
5440700	   .	   .	    0.0	...
5440702	   .	   .	    0.0	...
5440704	   .	   .	    0.0	...
5440706	   .	   .	    0.0	...
5440708	   .	   .	    0.0	...
5440710	   .	   .	    0.0	...
5440712	   .	   .	    0.0	...
5440714	   .	   .	    0.0	...
5440716	   .	   .	    0.0	...
5440718	   .	   .	    0.0	...
5440720	   .	   .	    0.0	...
5440722	   .	   .	    0.0	...
5440724	   .	   .	    0.0	...
5440726	   .	   .	    0.0	...
5440728	   .	   .	    0.0	...
5440730	   .	   .	    0.0	...
5440732	   .	   .	    0.0	...
5440734	   .	   .	    0.0	...
5440736	   .	   .	    0.0	...
5440738	   .	   .	    0.0	...
5440740	   .	   .	    0.0	...
5440742	   .	   .	    0.0	...
5440744	   .	   .	    0.0	...
5440746	   .	   .	    0.0	...
5440748	   .	   .	    0.0	...
5440750	   .	   .	    0.0	...
5440752	   .	   .	    0.0	...
5440754	   .	   .	    0.0	...
5440756	   .	   .	    0.0	...
5440758	   .	   .	    0.0	...
5440760	   .	   .	    0.0	...
5440762	   .	   .	    0.0	...
5440764	   .	   .	    0.0	...
5440766	   .	   .	    0.0	...
5440768	   .	   .	    0.0	...
5440770	   .	   .	    0.0	...
5440772	   .	   .	    0.0	...
5440774	   .	   .	    0.0	...
5440776	   .	   .	    0.0	...
5440778	   .	   .	    0.0	...
5440780	   .	   .	    0.0	...
5440782	   .	   .	    0.0	...
5440784	   .	   .	    0.0	...
5440786	   .	   .	    0.0	...
5440788	   .	   .	    0.0	...
5440790	   .	   .	    0.0	...
5440792	   .	   .	    0.0	...
5440794	   .	   .	    0.0	...
5440796	   .	   .	    0.0	...
5440798	   .	   .	    0.0	...
5440800	   .	   .	    0.0	...
5440802	   .	   .	    0.0	...
5440804	   .	   .	    0.0	...
5440806	   .	   .	    0.0	...
5440808	   .	   .	    0.0	...
5440810	   .	   .	    0.0	...
5440812	   .	   .	    0.0	...
5440814	   .	   .	    0.0	...
5440816	   .	   .	    0.0	...
5440818	   .	   .	    0.0	...
5440820	   .	   .	    0.0	...
5440822	   .	   .	    0.0	...
5440824	   .	   .	    0.0	...
5440826	   .	   .	    0.0	...
5440828	   .	   .	    0.0	...
5440830	   .	   .	    0.0	...
5440832	   .	   .	    0.0	...
5440834	   .	   .	    0.0	...
5440836	   .	   .	    0.0	...
5440838	   .	   .	    0.0	...
5440840	   .	   .	    0.0	...
5440842	   .	   .	    0.0	...
5440844	   .	   .	    0.0	...
5440846	   .	   .	    0.0	...
5440848	   .	   .	    0.0	...
5440850	   .	   .	    0.0	...
5440852	   .	   .	    0.0	...
5440854	   .	   .	    0.0	...
5440856	   .	   .	    0.0	...
5440858	   .	   .	    0.0	...
5440860	   .	   .	    0.0	...
5440862	   .	   .	    0.0	...
5440864	   .	   .	    0.0	...
5440866	   .	   .	    0.0	...
5440868	   .	   .	    0.0	...
5440870	   .	   .	    0.0	...
5440872	   .	   .	    0.0	...
5440874	   .	   .	    0.0	...
5440876	   .	   .	    0.0	...
5440878	   .	   .	    0.0	...
5440880	   .	   .	    0.0	...
5440882	   .	   .	    0.0	...
5440884	   .	   .	    0.0	...
5440886	   .	   .	    0.0	...
5440888	   .	   .	    0.0	...
5440890	   .	   .	    0.0	...
5440892	   .	   .	    0.0	...
5440894	   .	   .	    0.0	...
5440896	   .	   .	    0.0	...
5440898	   .	   .	    0.0	...
5440900	   .	   .	    0.0	...
5440902	   .	   .	    0.0	...
5440904	   .	   .	    0.0	...
5440906	   .	   .	    0.0	...
5440908	   .	   .	    0.0	...
5440910	   .	   .	    0.0	...
5440912	   .	   .	    0.0	...
5440914	   .	   .	    0.0	...
5440916	   .	   .	    0.0	...
5440918	   .	   .	    0.0	...
5440920	   .	   .	    0.0	...
5440922	   .	   .	    0.0	...
5440924	   .	   .	    0.0	...
5440926	   .	   .	    0.0	...
5440928	   .	   .	    0.0	...
5440930	   .	   .	    0.0	...
5440932	   .	   .	    0.0	...
5440934	   .	   .	    0.0	...
5440936	   .	   .	    0.0	...
5440938	   .	   .	    0.0	...
5440940	   .	   .	    0.0	...
5440942	   .	   .	    0.0	...
5440944	   .	   .	    0.0	...
5440946	   .	   .	    0.0	...
5440948	   .	   .	    0.0	...
5440950	   .	   .	    0.0	...
5440952	   .	   .	    0.0	...
5440954	   .	   .	    0.0	...
5440956	   .	   .	    0.0	...
5440958	   .	   .	    0.0	...
5440960	   .	   .	    0.0	...
5440962	   .	   .	    0.0	...
5440964	   .	   .	    0.0	...
5440966	   .	   .	    0.0	...
5440968	   .	   .	    0.0	...
5440970	   .	   .	    0.0	...
5440972	   .	   .	    0.0	...
5440974	   .	   .	    0.0	...
5440976	   .	   .	    0.0	...
5440978	   .	   .	    0.0	...
5440980	   .	   .	    0.0	...
5440982	   .	   .	    0.0	...
5440984	   .	   .	    0.0	...
5440986	   .	   .	    0.0	...
5440988	   .	   .	    0.0	...
5440990	   .	   .	    0.0	...
5440992	   .	   .	    0.0	...
5440994	   .	   .	    0.0	...
5440996	   .	   .	    0.0	...
5440998	   .	   .	    0.0	...
5441000	   .	   .	    0.0	...
5441002	   .	   .	    0.0	...
5441004	   .	   .	    0.0	...
5441006	   .	   .	    0.0	...
5441008	   .	   .	    0.0	...
5441010	   .	   .	    0.0	...
5441012	   .	   .	    0.0	...
5441014	   .	   .	    0.0	...
5441016	   .	   .	    0.0	...
5441018	   .	   .	    0.0	...
5441020	   .	   .	    0.0	...
5441022	   .	   .	    0.0	...
5441024	   .	   .	    0.0	...
5441026	   .	   .	    0.0	...
5441028	   .	   .	    0.0	...
5441030	   .	   .	    0.0	...
5441032	   .	   .	    0.0	...
5441034	   .	   .	    0.0	...
5441036	   .	   .	    0.0	...
5441038	   .	   .	    0.0	...
5441040	   .	   .	    0.0	...
5441042	   .	   .	    0.0	...
5441044	   .	   .	    0.0	...
5441046	   .	   .	    0.0	...
5441048	   .	   .	    0.0	...
5441050	   .	   .	    0.0	...
5441052	   .	   .	    0.0	...
5441054	   .	   .	    0.0	...
5441056	   .	   .	    0.0	...
5441058	   .	   .	    0.0	...
5441060	   .	   .	    0.0	...
5441062	   .	   .	    0.0	...
5441064	   .	   .	    0.0	...
5441066	   .	   .	    0.0	...
5441068	   .	   .	    0.0	...
5441070	   .	   .	    0.0	...
5441072	   .	   .	    0.0	...
5441074	   .	   .	    0.0	...
5441076	   .	   .	    0.0	...
5441078	   .	   .	    0.0	...
5441080	   .	   .	    0.0	...
5441082	   .	   .	    0.0	...
5441084	   .	   .	    0.0	...
5441086	   .	   .	    0.0	...
5441088	   .	   .	    0.0	...
5441090	   .	   .	    0.0	...
5441092	   .	   .	    0.0	...
5441094	   .	   .	    0.0	...
5441096	   .	   .	    0.0	...
5441098	   .	   .	    0.0	...
5441100	   .	   .	    0.0	...
5441102	   .	   .	    0.0	...
5441104	   .	   .	    0.0	...
5441106	   .	   .	    0.0	...
5441108	   .	   .	    0.0	...
5441110	   .	   .	    0.0	...
5441112	   .	   .	    0.0	...
5441114	   .	   .	    0.0	...
5441116	   .	   .	    0.0	...
5441118	   .	   .	    0.0	...
5441120	   .	   .	    0.0	...
5441122	   .	   .	    0.0	...
5441124	   .	   .	    0.0	...
5441126	   .	   .	    0.0	...
5441128	   .	   .	    0.0	...
5441130	   .	   .	    0.0	...
5441132	   .	   .	    0.0	...
5441134	   .	   .	    0.0	...
5441136	   .	   .	    0.0	...
5441138	   .	   .	    0.0	...
5441140	   .	   .	    0.0	...
5441142	   .	   .	    0.0	...
5441144	   .	   .	    0.0	...
5441146	   .	   .	    0.0	...
5441148	   .	   .	    0.0	...
5441150	   .	   .	    0.0	...
5441152	   .	   .	    0.0	...
5441154	   .	   .	    0.0	...
5441156	   .	   .	    0.0	...
5441158	   .	   .	    0.0	...
5441160	   .	   .	    0.0	...
5441162	   .	   .	    0.0	...
5441164	   .	   .	    0.0	...
5441166	   .	   .	    0.0	...
5441168	   .	   .	    0.0	...
5441170	   .	   .	    0.0	...
5441172	   .	   .	    0.0	...
5441174	   .	   .	    0.0	...
5441176	   .	   .	    0.0	...
5441178	   .	   .	    0.0	...
5441180	   .	   .	    0.0	...
5441182	   .	   .	    0.0	...
5441184	   .	   .	    0.0	...
5441186	   .	   .	    0.0	...
5441188	   .	   .	    0.0	...
5441190	   .	   .	    0.0	...
5441192	   .	   .	    0.0	...
5441194	   .	   .	    0.0	...
5441196	   .	   .	    0.0	...
5441198	   .	   .	    0.0	...
5441200	   .	   .	    0.0	...
5441202	   .	   .	    0.0	...
5441204	   .	   .	    0.0	...
5441206	   .	   .	    0.0	...
5441208	   .	   .	    0.0	...
5441210	   .	   .	    0.0	...
5441212	   .	   .	    0.0	...
5441214	   .	   .	    0.0	...
5441216	   .	   .	    0.0	...
5441218	   .	   .	    0.0	...
5441220	   .	   .	    0.0	...
5441222	   .	   .	    0.0	...
5441224	   .	   .	    0.0	...
5441226	   .	   .	    0.0	...
5441228	   .	   .	    0.0	...
5441230	   .	   .	    0.0	...
5441232	   .	   .	    0.0	...
5441234	   .	   .	    0.0	...
5441236	   .	   .	    0.0	...
5441238	   .	   .	    0.0	...
5441240	   .	   .	    0.0	...
5441242	   .	   .	    0.0	...
5441244	   .	   .	    0.0	...
5441246	   .	   .	    0.0	...
5441248	   .	   .	    0.0	...
5441250	   .	   .	    0.0	...
5441252	   .	   .	    0.0	...
5441254	   .	   .	    0.0	...
5441256	   .	   .	    0.0	...
5441258	   .	   .	    0.0	...
5441260	   .	   .	    0.0	...
5441262	   .	   .	    0.0	...
5441264	   .	   .	    0.0	...
5441266	   .	   .	    0.0	...
5441268	   .	   .	    0.0	...
5441270	   .	   .	    0.0	...
5441272	   .	   .	    0.0	...
5441274	   .	   .	    0.0	...
5441276	   .	   .	    0.0	...
5441278	   .	   .	    0.0	...
5441280	   .	   .	    0.0	...
5441282	   .	   .	    0.0	...
5441284	   .	   .	    0.0	...
5441286	   .	   .	    0.0	...
5441288	   .	   .	    0.0	...
5441290	   .	   .	    0.0	...
5441292	   .	   .	    0.0	...
5441294	   .	   .	    0.0	...
5441296	   .	   .	    0.0	...
5441298	   .	   .	    0.0	...
5441300	   .	   .	    0.0	...
5441302	   .	   .	    0.0	...
5441304	   .	   .	    0.0	...
5441306	   .	   .	    0.0	...
5441308	   .	   .	    0.0	...
5441310	   .	   .	    0.0	...
5441312	   .	   .	    0.0	...
5441314	   .	   .	    0.0	...
5441316	   .	   .	    0.0	...
5441318	   .	   .	    0.0	...
5441320	   .	   .	    0.0	...
5441322	   .	   .	    0.0	...
5441324	   .	   .	    0.0	...
5441326	   .	   .	    0.0	...
5441328	   .	   .	    0.0	...
5441330	   .	   .	    0.0	...
5441332	   .	   .	    0.0	...
5441334	   .	   .	    0.0	...
5441336	   .	   .	    0.0	...
5441338	   .	   .	    0.0	...
5441340	   .	   .	    0.0	...
5441342	   .	   .	    0.0	...
5441344	   .	   .	    0.0	...
5441346	   .	   .	    0.0	...
5441348	   .	   .	    0.0	...
5441350	   .	   .	    0.0	...
5441352	   .	   .	    0.0	...
5441354	   .	   .	    0.0	...
5441356	   .	   .	    0.0	...
5441358	   .	   .	    0.0	...
5441360	   .	   .	    0.0	...
5441362	   .	   .	    0.0	...
5441364	   .	   .	    0.0	...
5441366	   .	   .	    0.0	...
5441368	   .	   .	    0.0	...
5441370	   .	   .	    0.0	...
5441372	   .	   .	    0.0	...
5441374	   .	   .	    0.0	...
5441376	   .	   .	    0.0	...
5441378	   .	   .	    0.0	...
5441380	   .	   .	    0.0	...
5441382	   .	   .	    0.0	...
5441384	   .	   .	    0.0	...
5441386	   .	   .	    0.0	...
5441388	   .	   .	    0.0	...
5441390	   .	   .	    0.0	...
5441392	   .	   .	    0.0	...
5441394	   .	   .	    0.0	...
5441396	   .	   .	    0.0	...
5441398	   .	   .	    0.0	...
5441400	   .	   .	    0.0	...
5441402	   .	   .	    0.0	...
5441404	   .	   .	    0.0	...
5441406	   .	   .	    0.0	...
5441408	   .	   .	    0.0	...
5441410	   .	   .	    0.0	...
5441412	   .	   .	    0.0	...
5441414	   .	   .	    0.0	...
5441416	   .	   .	    0.0	...
5441418	   .	   .	    0.0	...
5441420	   .	   .	    0.0	...
5441422	   .	   .	    0.0	...
5441424	   .	   .	    0.0	...
5441426	   .	   .	    0.0	...
5441428	   .	   .	    0.0	...
5441430	   .	   .	    0.0	...
5441432	   .	   .	    0.0	...
5441434	   .	   .	    0.0	...
5441436	   .	   .	    0.0	...
5441438	   .	   .	    0.0	...
5441440	   .	   .	    0.0	...
5441442	   .	   .	    0.0	...
5441444	   .	   .	    0.0	...
5441446	   .	   .	    0.0	...
5441448	   .	   .	    0.0	...
5441450	   .	   .	    0.0	...
5441452	   .	   .	    0.0	...
5441454	   .	   .	    0.0	...
5441456	   .	   .	    0.0	...
5441458	   .	   .	    0.0	...
5441460	   .	   .	    0.0	...
5441462	   .	   .	    0.0	...
5441464	   .	   .	    0.0	...
5441466	   .	   .	    0.0	...
5441468	   .	   .	    0.0	...
5441470	   .	   .	    0.0	...
5441472	   .	   .	    0.0	...
5441474	   .	   .	    0.0	...
5441476	   .	   .	    0.0	...
5441478	   .	   .	    0.0	...
5441480	   .	   .	    0.0	...
5441482	   .	   .	    0.0	...
5441484	   .	   .	    0.0	...
5441486	   .	   .	    0.0	...
5441488	   .	   .	    0.0	...
5441490	   .	   .	    0.0	...
5441492	   .	   .	    0.0	...
5441494	   .	   .	    0.0	...
5441496	   .	   .	    0.0	...
5441498	   .	   .	    0.0	...
5441500	   .	   .	    0.0	...
5441502	   .	   .	    0.0	...
5441504	   .	   .	    0.0	...
5441506	   .	   .	    0.0	...
5441508	   .	   .	    0.0	...
5441510	   .	   .	    0.0	...
5441512	   .	   .	    0.0	...
5441514	   .	   .	    0.0	...
5441516	   .	   .	    0.0	...
5441518	   .	   .	    0.0	...
5441520	   .	   .	    0.0	...
5441522	   .	   .	    0.0	...
5441524	   .	   .	    0.0	...
5441526	   .	   .	    0.0	...
5441528	   .	   .	    0.0	...
5441530	   .	   .	    0.0	...
5441532	   .	   .	    0.0	...
5441534	   .	   .	    0.0	...
5441536	   .	   .	    0.0	...
5441538	   .	   .	    0.0	...
5441540	   .	   .	    0.0	...
5441542	   .	   .	    0.0	...
5441544	   .	   .	    0.0	...
5441546	   .	   .	    0.0	...
5441548	   .	   .	    0.0	...
5441550	   .	   .	    0.0	...
5441552	   .	   .	    0.0	...
5441554	   .	   .	    0.0	...
5441556	   .	   .	    0.0	...
5441558	   .	   .	    0.0	...
5441560	   .	   .	    0.0	...
5441562	   .	   .	    0.0	...
5441564	   .	   .	    0.0	...
5441566	   .	   .	    0.0	...
5441568	   .	   .	    0.0	...
5441570	   .	   .	    0.0	...
5441572	   .	   .	    0.0	...
5441574	   .	   .	    0.0	...
5441576	   .	   .	    0.0	...
5441578	   .	   .	    0.0	...
5441580	   .	   .	    0.0	...
5441582	   .	   .	    0.0	...
5441584	   .	   .	    0.0	...
5441586	   .	   .	    0.0	...
5441588	   .	   .	    0.0	...
5441590	   .	   .	    0.0	...
5441592	   .	   .	    0.0	...
5441594	   .	   .	    0.0	...
5441596	   .	   .	    0.0	...
5441598	   .	   .	    0.0	...
5441600	   .	   .	    0.0	...
5441602	   .	   .	    0.0	...
5441604	   .	   .	    0.0	...
5441606	   .	   .	    0.0	...
5441608	   .	   .	    0.0	...
5441610	   .	   .	    0.0	...
5441612	   .	   .	    0.0	...
5441614	   .	   .	    0.0	...
5441616	   .	   .	    0.0	...
5441618	   .	   .	    0.0	...
5441620	   .	   .	    0.0	...
5441622	   .	   .	    0.0	...
5441624	   .	   .	    0.0	...
5441626	   .	   .	    0.0	...
5441628	   .	   .	    0.0	...
5441630	   .	   .	    0.0	...
5441632	   .	   .	    0.0	...
5441634	   .	   .	    0.0	...
5441636	   .	   .	    0.0	...
5441638	   .	   .	    0.0	...
5441640	   .	   .	    0.0	...
5441642	   .	   .	    0.0	...
5441644	   .	   .	    0.0	...
5441646	   .	   .	    0.0	...
5441648	   .	   .	    0.0	...
5441650	   .	   .	    0.0	...
5441652	   .	   .	    0.0	...
5441654	   .	   .	    0.0	...
5441656	   .	   .	    0.0	...
5441658	   .	   .	    0.0	...
5441660	   .	   .	    0.0	...
5441662	   .	   .	    0.0	...
5441664	   .	   .	    0.0	...
5441666	   .	   .	    0.0	...
5441668	   .	   .	    0.0	...
5441670	   .	   .	    0.0	...
5441672	   .	   .	    0.0	...
5441674	   .	   .	    0.0	...
5441676	   .	   .	    0.0	...
5441678	   .	   .	    0.0	...
5441680	   .	   .	    0.0	...
5441682	   .	   .	    0.0	...
5441684	   .	   .	    0.0	...
5441686	   .	   .	    0.0	...
5441688	   .	   .	    0.0	...
5441690	   .	   .	    0.0	...
5441692	   .	   .	    0.0	...
5441694	   .	   .	    0.0	...
5441696	   .	   .	    0.0	...
5441698	   .	   .	    0.0	...
5441700	   .	   .	    0.0	...
5441702	   .	   .	    0.0	...
5441704	   .	   .	    0.0	...
5441706	   .	   .	    0.0	...
5441708	   .	   .	    0.0	...
5441710	   .	   .	    0.0	...
5441712	   .	   .	    0.0	...
5441714	   .	   .	    0.0	...
5441716	   .	   .	    0.0	...
5441718	   .	   .	    0.0	...
5441720	   .	   .	    0.0	...
5441722	   .	   .	    0.0	...
5441724	   .	   .	    0.0	...
5441726	   .	   .	    0.0	...
5441728	   .	   .	    0.0	...
5441730	   .	   .	    0.0	...
5441732	   .	   .	    0.0	...
5441734	   .	   .	    0.0	...
5441736	   .	   .	    0.0	...
5441738	   .	   .	    0.0	...
5441740	   .	   .	    0.0	...
5441742	   .	   .	    0.0	...
5441744	   .	   .	    0.0	...
5441746	   .	   .	    0.0	...
5441748	   .	   .	    0.0	...
5441750	   .	   .	    0.0	...
5441752	   .	   .	    0.0	...
5441754	   .	   .	    0.0	...
5441756	   .	   .	    0.0	...
5441758	   .	   .	    0.0	...
5441760	   .	   .	    0.0	...
5441762	   .	   .	    0.0	...
5441764	   .	   .	    0.0	...
5441766	   .	   .	    0.0	...
5441768	   .	   .	    0.0	...
5441770	   .	   .	    0.0	...
5441772	   .	   .	    0.0	...
5441774	   .	   .	    0.0	...
5441776	   .	   .	    0.0	...
5441778	   .	   .	    0.0	...
5441780	   .	   .	    0.0	...
5441782	   .	   .	    0.0	...
5441784	   .	   .	    0.0	...
5441786	   .	   .	    0.0	...
5441788	   .	   .	    0.0	...
5441790	   .	   .	    0.0	...
5441792	   .	   .	    0.0	...
5441794	   .	   .	    0.0	...
5441796	   .	   .	    0.0	...
5441798	   .	   .	    0.0	...
5441800	   .	   .	    0.0	...
5441802	   .	   .	    0.0	...
5441804	   .	   .	    0.0	...
5441806	   .	   .	    0.0	...
5441808	   .	   .	    0.0	...
5441810	   .	   .	    0.0	...
5441812	   .	   .	    0.0	...
5441814	   .	   .	    0.0	...
5441816	   .	   .	    0.0	...
5441818	   .	   .	    0.0	...
5441820	   .	   .	    0.0	...
5441822	   .	   .	    0.0	...
5441824	   .	   .	    0.0	...
5441826	   .	   .	    0.0	...
5441828	   .	   .	    0.0	...
5441830	   .	   .	    0.0	...
5441832	   .	   .	    0.0	...
5441834	   .	   .	    0.0	...
5441836	   .	   .	    0.0	...
5441838	   .	   .	    0.0	...
5441840	   .	   .	    0.0	...
5441842	   .	   .	    0.0	...
5441844	   .	   .	    0.0	...
5441846	   .	   .	    0.0	...
5441848	   .	   .	    0.0	...
5441850	   .	   .	    0.0	...
5441852	   .	   .	    0.0	...
5441854	   .	   .	    0.0	...
5441856	   .	   .	    0.0	...
5441858	   .	   .	    0.0	...
5441860	   .	   .	    0.0	...
5441862	   .	   .	    0.0	...
5441864	   .	   .	    0.0	...
5441866	   .	   .	    0.0	...
5441868	   .	   .	    0.0	...
5441870	   .	   .	    0.0	...
5441872	   .	   .	    0.0	...
5441874	   .	   .	    0.0	...
5441876	   .	   .	    0.0	...
5441878	   .	   .	    0.0	...
5441880	   .	   .	    0.0	...
5441882	   .	   .	    0.0	...
5441884	   .	   .	    0.0	...
5441886	   .	   .	    0.0	...
5441888	   .	   .	    0.0	...
5441890	   .	   .	    0.0	...
5441892	   .	   .	    0.0	...
5441894	   .	   .	    0.0	...
5441896	   .	   .	    0.0	...
5441898	   .	   .	    0.0	...
5441900	   .	   .	    0.0	...
5441902	   .	   .	    0.0	...
5441904	   .	   .	    0.0	...
5441906	   .	   .	    0.0	...
5441908	   .	   .	    0.0	...
5441910	   .	   .	    0.0	...
5441912	   .	   .	    0.0	...
5441914	   .	   .	    0.0	...
5441916	   .	   .	    0.0	...
5441918	   .	   .	    0.0	...
5441920	   .	   .	    0.0	...
5441922	   .	   .	    0.0	...
5441924	   .	   .	    0.0	...
5441926	   .	   .	    0.0	...
5441928	   .	   .	    0.0	...
5441930	   .	   .	    0.0	...
5441932	   .	   .	    0.0	...
5441934	   .	   .	    0.0	...
5441936	   .	   .	    0.0	...
5441938	   .	   .	    0.0	...
5441940	   .	   .	    0.0	...
5441942	   .	   .	    0.0	...
5441944	   .	   .	    0.0	...
5441946	   .	   .	    0.0	...
5441948	   .	   .	    0.0	...
5441950	   .	   .	    0.0	...
5441952	   .	   .	    0.0	...
5441954	   .	   .	    0.0	...
5441956	   .	   .	    0.0	...
5441958	   .	   .	    0.0	...
5441960	   .	   .	    0.0	...
5441962	   .	   .	    0.0	...
5441964	   .	   .	    0.0	...
5441966	   .	   .	    0.0	...
5441968	   .	   .	    0.0	...
5441970	   .	   .	    0.0	...
5441972	   .	   .	    0.0	...
5441974	   .	   .	    0.0	...
5441976	   .	   .	    0.0	...
5441978	   .	   .	    0.0	...
5441980	   .	   .	    0.0	...
5441982	   .	   .	    0.0	...
5441984	   .	   .	    0.0	...
5441986	   .	   .	    0.0	...
5441988	   .	   .	    0.0	...
5441990	   .	   .	    0.0	...
5441992	   .	   .	    0.0	...
5441994	   .	   .	    0.0	...
5441996	   .	   .	    0.0	...
5441998	   .	   .	    0.0	...
5442000	   .	   .	    0.0	...
5442002	   .	   .	    0.0	...
5442004	   .	   .	    0.0	...
5442006	   .	   .	    0.0	...
5442008	   .	   .	    0.0	...
5442010	   .	   .	    0.0	...
5442012	   .	   .	    0.0	...
5442014	   .	   .	    0.0	...
5442016	   .	   .	    0.0	...
5442018	   .	   .	    0.0	...
5442020	   .	   .	    0.0	...
5442022	   .	   .	    0.0	...
5442024	   .	   .	    0.0	...
5442026	   .	   .	    0.0	...
5442028	   .	   .	    0.0	...
5442030	   .	   .	    0.0	...
5442032	   .	   .	    0.0	...
5442034	   .	   .	    0.0	...
5442036	   .	   .	    0.0	...
5442038	   .	   .	    0.0	...
5442040	   .	   .	    0.0	...
5442042	   .	   .	    0.0	...
5442044	   .	   .	    0.0	...
5442046	   .	   .	    0.0	...
5442048	   .	   .	    0.0	...
5442050	   .	   .	    0.0	...
5442052	   .	   .	    0.0	...
5442054	   .	   .	    0.0	...
5442056	   .	   .	    0.0	...
5442058	   .	   .	    0.0	...
5442060	   .	   .	    0.0	...
5442062	   .	   .	    0.0	...
5442064	   .	   .	    0.0	...
5442066	   .	   .	    0.0	...
5442068	   .	   .	    0.0	...
5442070	   .	   .	    0.0	...
5442072	   .	   .	    0.0	...
5442074	   .	   .	    0.0	...
5442076	   .	   .	    0.0	...
5442078	   .	   .	    0.0	...
5442080	   .	   .	    0.0	...
5442082	   .	   .	    0.0	...
5442084	   .	   .	    0.0	...
5442086	   .	   .	    0.0	...
